id,type,mchoice,ans,eword,title,opa,opb,opc,opd,desc
"cnwpyqi5255","junior","N","A","痦","痦","wù","tōng、tòng","","","痦子"
"cnwpyqi5256","junior","N","B","痞","痞","shǒu","pǐ","","","痞〈动，名〉 (形声。从疒，否声。本义病名。胸中懑闷结块) 同本义  痞，痛也。--《说文》。按，腹内结滞而痛。 又如痞利(痞结又下痢);痞气(脾脏郁结成块的病。即慢性脾脏肿大);痞疾(腹内郁结成块的"
"cnwpyqi5257","junior","N","B","痤","痤","náo","cuó","","","痤  痈  痤，小肿也。从疒，坐声。--《说文》 金星之山多天婴，可以已痤。--《山海经·中山经》 又如痤疽(犹痈疽，毒疮);痤人(患痈疮的人);痤然(像痈疽似的);痤睢(痤疽) 疖子  郁乃痤。--"
"cnwpyqi5258","junior","N","A","痫","痫","xián","dǒu","","","痫  俗称羊痫风、羊癫风、羊角风  心脉满大，痫瘛筋挛。--《素问》 又如痫眩(因癫痫发作而眩晕) 痫证  痫（癰"
"cnwpyqi5259","junior","N","B","痧","痧","bà","shā","","","痧〈名〉 中医称霍乱、中暑、肠炎等急性病，又名痧气'、痧胀'  他两个又在路上中了暑，发了痧，不能赶路。--《文明小史》 疹子  痧子  痧中暑或某些急性传染病发～"
"cnwpyqi5260","junior","N","A","赓","赓","gēng","tán、dàn","","","赓  (形声。从贝，庚声。本义连续，继续) 同本义 乃赓载歌曰元首明哉，股肱良哉，庶事康哉。--《书·益稷》 又如赓扬(继续);赓载(相续而成);赓咏(相继咏和);赓衍(延续演变);赓飏(飞扬轻举连续"
"cnwpyqi5261","junior","N","B","竦","竦","jiǎn","sǒng","","","竦  (会意。从立，从束。立，站着。束，约束。本义肃敬;恭敬) 同本义  竦，敬也。--《说文》。段注敬者，肃也。' 巫从旁望空代祝，唇吻翕辟，不知何词。各各竦立以听。--《聊斋志异·促织》 又如竦然"
"cnwpyqi5262","junior","N","A","瓿","瓿","bù","gān","","","瓿  古代器名  瓿 1.古代容器名。陶或青铜制。圆口﹑深腹﹑圈足，用以盛物"
"cnwpyqi5263","junior","N","B","啻","啻","léi","chì","","","啻  (形声。从口，帝声。本义仅仅，只有) 同本义  啻 仅仅；只有不～、何～。 啻 ⒈但，仅，只岂～。 ⒉ ①不仅，不只不～三千里。 ②不异不～姊妹"
"cnwpyqi5264","junior","N","B","颏","颏","xiāo","kē、ké","","","颏  下颌下方或下颌支之间的表面，通称下巴'  颏，颐下也。--《玉篇》 我手承颏肘拄座。--韩愈《记梦》 又如颏颐(下巴和腮帮子);颏颔(下巴);颏颊(脸面，面子) 颏宽  颏下巴颏儿，在两腮及嘴的"
"cnwpyqi5265","junior","N","A","鹇","鹇","xián","huáng","","","鹇  (形声。从鸟，闲声。本义鸟名。鹇属各种鸟的通称。通指白鹇) 同本义  鹇（鷳"
"cnwpyqi5266","junior","N","A","阑","阑","lán","páng","","","阑  (形声。从门，柬声。本义门前的栅栏) 同本义。引申为栏杆  阑，门遮也。--《说文》 虽仪之所甚愿为门阑之厮者，亦无先大王。--《史记·楚世家》 今公之牛马老于阑牢，不胜服也。--《晏子春秋·内"
"cnwpyqi5267","junior","N","A","阒","阒","qù","lì","","","阒  寂静  林塘闻寂偏宜夜，烟火稀疏便似村。--《曲江夜思》 又如阒静(寂静);阒无人声(静得没有一点人声);阒寥(寂静);阒黑(漆黑) 空虚  窥其户，阒其无人。--《易·丰》 如阒旷(空阔);阒"
"cnwpyqi5268","junior","N","B","阕","阕","pá","què","","","阕  (形声。从门，癸声。本义祭事结束而闭门) 同本义。引申为止息;终了  阕，事已闭门也。--《说文》 瞻彼阕者，虚室生白，吉祥止止。--《庄子·人间世》 繁肴既阕，亦有寒羞。--张协《七命》 尽;"
"cnwpyqi5269","junior","N","B","粞","粞","méi","xī","","","粞  碎米  碓下糠粞幸不乏，何妨相倚过余生。--陆游《老鸡》  粞碎米米～。糠～"
"cnwpyqi5270","junior","N","B","遒","遒","cè、zè、zhāi","qiú","","","遒〈动〉 (形声。从辵，酋声。本义迫近) 同本义  遒，迫也。--《说文》 遒相迫些。--《楚辞·招魂》 岁忽忽而遒尽兮，恐余寿之弗将。--《楚辞·九辩》 又如遒尽(迫近于尽头) 终竟;完尽  肮脏仪"
"cnwpyqi5271","junior","N","A","孳","孳","zī","wú","","","孳  (形声。从子，兹声。子，小孩子，是生殖的结果。本义繁殖，生息) 同本义  孳，汲汲生也。--《说文》 孳，蕃也。--《声类》 鸟兽孳尾。--《书·尧典》。传乳化曰孳。' 其民孳阜无数。--《列子"
"cnwpyqi5272","junior","N","B","焯","焯","yíng","zhuō、chāo","","","焯  把蔬菜放在开水里略微一煮就拿出来  焯 把蔬菜等放入开水里略微煮一下拿出来～萝卜丝。又见。 焯 ⒈也作'绰'。将菜放入开水里稍微一煮就取出来～豌豆尖。 焯 ⒈显明，明白"
"cnwpyqi5273","junior","N","A","焜","焜","kūn","hù","","","焜〈形〉 明亮  焜，煌也。从火，昆声。--《说文》 焜耀寡人之望。--《左传·昭公三年》。服注明也。' 又如焜燿(光彩夺目);焜昱(光辉灿烂) 色衰的样子  焜黄华叶衰。--《文选·古辞长歌行》。注"
"cnwpyqi5274","junior","N","A","焙","焙","bèi","zhàng","","","焙  微火烘烤  夜火焙茶香。--白居易《题施山人野居》 又如焙炙(烘烤);焙火(焙烘的火力);焙茶(烘制茶叶);焙烘(烘烤) 焙干  焙烧  焙 用微火烘烤（药材、食品、烟叶、茶叶等）～干研细"
"cnwpyqi5275","junior","N","A","焱","焱","yàn","wō、wēi","","","焱  光华，光焰  焱，光华也。--《说文》 日暾暾其西舍兮，阳焱焱而复顾。--《楚辞》 纷翼翼以徐戾兮，焱回回其扬灵。--《文选·张衡·思玄赋》 又如焱飞(火花飞舞的样子);焱悠(火花飘舞);焱焰("
"cnwpyqi5276","junior","N","A","鹈","鹈","tí","liào","","","鹈鹕"
"cnwpyqi5277","junior","N","B","湛","湛","ní","zhàn","","","湛  (形声。从水，甚声。本义清澈透明) 同本义  水木湛清华。--谢混《游西池》 又如湛明(清滢明亮);湛冽(清冽);湛波(清波);湛清(清澈);湛然(清澈的样子);湛湛(清明澄澈的样子) 露厚重"
"cnwpyqi5278","junior","N","B","渫","渫","shǐ","xiè","","","渫  淘，淘去泥污  渫，除去也。从水，枼声。--《说文》 井渫不食，为我心恻。--《易·井》 排出气体或液体  渫之以尾闾。--《文选·江赋》 泄漏  泰和二年，上以弥封官渫语于举人，敕自今女直司则"
"cnwpyqi5279","junior","N","B","湮","湮","lì","yān、yīn","","","湮  (形声。从水，垔声。本义埋没，不被人所知道) 同本义  始丧乱后，典章湮散。--《新唐书·魏征传》 又如湮没不彰(埋没不显著);湮佚(埋设，散失);湮沉(湮沈;湮泯;湮昧;湮埋。埋没) 淹没"
"cnwpyqi5280","junior","N","A","湎","湎","miǎn","shù","","","湎  (形声。从水，面声。本义沉迷于酒) 同本义  湎，沈于酒也。--《说文》 罔敢湎于酒。--《书·酒诰》。郑注饮酒齐色曰湎。' 天不湎尔以酒。--《诗·大雅·荡》 湎于酒。--《谷梁传》 又如湎淫"
"cnwpyqi5281","junior","N","A","湜","湜","shí","pián","","","湜水清的样子～ ～泉水"
"cnwpyqi5282","junior","N","A","渭","渭","wèi","lí","","","渭  水名  (言竹之繁茂);渭阳(指舅父) 古州名  北魏庄帝置。清代为巩昌府，治所在今甘肃省陇西县西南 辽置，在今辽宁省黑山县境 渭渭河，发源于甘肃省渭源，流到陕西省汇同泾河入黄河"
"cnwpyqi5283","junior","N","B","湍","湍","zī","tuān","","","湍〈形〉 (形声。从水，聑声。本义水势急速) 同本义  湍，疾濑也。--《说文》 水湍悍--《史记·河渠书》。集解疾也。' 长濑湍流。--《楚辞·抽思》 稻生于水，而不能生于湍濑之流。--《淮南子·说"
"cnwpyqi5284","junior","N","B","湫","湫","shào","qiū、jiǎo","","","湫〈形〉   湫宅闭门，不有椒房之势。--扬雄《法言》 又如湫窄(低温狭小，谦称自己居处贫窘);湫仄(低下狭窄);湫阨(低小狭小);湫凹(低洼);湫居(低矮的住房) 湫隘  街巷湫隘 湫   清静"
"cnwpyqi5285","junior","N","B","溲","溲","shān","sōu","","","溲  (形声。从水，叟声。本义用水调和) 同本义  溲，浸沃也。--《说文》 溲，水调粉面也。--《正字通》 今苏俗言溲粉、溲面皆是。--《说文通训定声》 明齐溲酒。--《仪礼·士虞礼》 又如溲面(以"
"cnwpyqi5286","junior","N","B","湟","湟","nǎ、něi、na、né","huáng","","","湟  水名  湟，湟水也。出金城临羌塞外，东入河。--《说文》 城池  湟池纡曲。--枚乘《七发》。注城池也。' 又如湟潦(低洼积水处) 湟 ⒈低洼的地方。 ⒉湟水，在青海省"
"cnwpyqi5287","junior","N","A","溆","溆","xù","luán","","","溆  水名  入溆浦余儃佪兮，迷不知吾所如。--《楚辞·屈原·涉江》 水边  长飚落江树，秋月照沙溆。--南朝梁·何逊《赠江长史别》 追欢于林溆之地。--清·吴锡麒《游西山记》"
"cnwpyqi5288","junior","N","B","湲","湲","fēng","yuán","","",""
"cnwpyqi5289","junior","N","A","湔","湔","jiān","jié","","","湔  (形声。从水，前声。本义水名。湔水，在四川) 用水洗  湔，濯也。--《三苍》 湔，洒也。--《广雅》 谁道湔裙人远。--王沂孙《南浦·春水》 湔浣肠胃，漱涤五藏。--《史记》 又如湔除(洗去污"
"cnwpyqi5290","junior","N","B","湉","湉","zī","tián","","",""
"cnwpyqi5291","junior","N","A","渥","渥","wò","wō、zhuā","","","渥  (形声。从水，屋声。本义沾润) 同本义  渥，沾也。--《说文》 既优既渥。--《诗·小雅·信南山》 其形渥。--《易·鼎》。注沾濡也。' 又如渥汗(指感受风寒的病人，服药后盖上棉被出汗);渥润"
"cnwpyqi5292","junior","N","A","湄","湄","méi","lián","","","湄  (形声。从水，眉声。本义岸边，水与草交接的地方) 同本义  湄，水草交为湄。--《说文》 所谓伊人，在水之湄。--《诗·秦风·蒹葭》 湄公河  湄岸边，水边"
"cnwpyqi5293","junior","N","B","滁","滁","chàn","chú","","","滁  水名  古州名  环滁皆山也。--欧阳修《醉翁亭记》 滁滁州，在安徽省"
"cnwpyqi5294","junior","N","A","愠","愠","yùn","pín","","","愠〈动〉 (形声。从心，昷声。本义含怒，生气) 同本义  愠，怒也。--《说文》 愠，恨。--《苍颉篇》 舞斯愠。--《礼记·檀弓》。注;犹怒也。' 愠而不出。--《左传·襄公二十三年》 忧心悄悄，愠"
"cnwpyqi5295","junior","N","A","惺","惺","xīng","bì","","","惺  聪明  骨谗犹可忏，舌惺岂不悔。--明·袁宏道《靳尚祠》 又如惺惺惜惺惺(聪明人爱惜聪明人。意谓性格、才能或境遇相同的相互爱惜、同情) 惺  领会  俺如今已惺，也学的寡情。--明·冯惟敏《朝天"
"cnwpyqi5296","junior","N","A","愦","愦","kuì","róu","","","愦  闷，烦乱  心烦愦兮意无聊。--王逸《九思·逢尤》 又如愦愦(混乱不安;糊涂);愦乱(昏乱不安，忧思烦乱);愦闹(混乱喧闹);愦毒(因中毒而烦乱) 昏乱，神志不清  则固僵仆烦愦。--唐·柳宗元"
"cnwpyqi5297","junior","N","B","惴","惴","zhuì","zhuì","","","惴  (形声。从心，聑声。本义忧愁恐惧) 同本义  惴，忧惧也。--《说文》 惴，忧也。--《广雅》 人皆惴恐。--《汉书·宁成传》 惴惴其栗。--《诗·秦风·黄鸟》 惴惴，惧也。--《尔雅》 小恐惴"
"cnwpyqi5298","junior","N","B","愀","愀","dǔn","qiǎo","","","愀〈形〉 忧戚的样子。面容显得忧愁的样子  恭谨的  闻其言者，愀如也。--《法言》 愀然  于是二子愀然改容，超若自失。--《史记·司马相如列传》 艾言闻，愀然不乐。--《三国演义》 愀 ⒈ ⒉ 愀"
"cnwpyqi5299","junior","N","B","愎","愎","yān","bì","","","愎  (会意。从心，复声。本义不听从) 同本义  贪愎喜利，则灭国杀身之本也。--《韩非子·十过》 知伯贪而愎，故韩魏反而丧之。--《左传·哀公二十七年》 又如刚愎(倔强固执，不接受别人的意见);愎很"
"cnwpyqi5300","junior","N","B","愔","愔","niè","yīn","","","愔 ①和悦，和谐～ ～琴声。 ②深沉，静默空肠断兮思～ ～"
"cnwpyqi5301","junior","N","A","喾","喾","kù","wěi","","","喾  传说中的古代帝王名，即五帝之一的高辛氏  帝喾高辛者，黄帝之曾孙也。--《史记·五帝本纪》 喾（嚳）传说中的古帝王名"
"cnwpyqi5302","junior","N","A","寐","寐","mèi","xīn","","","寐  (形声。本义睡着) 同本义  寐，卧也。--《说文》 夙兴夜寐。--《诗·卫风·氓》 耿耿不寐。--《诗·邶风·柏舟》 归寝不寐。--《国语·晋语》 寡人夜者寝而不寐。--《公羊传·僖公二年》"
"cnwpyqi5303","junior","N","A","谟","谟","mó","yì","","","谟  (形声。从言，莫声。本义计谋，谋略) 同本义  遂献宏谟。--陆机《辩亡论下》 谟，谋也。--《尔雅·释诂》 周爰谘谟。--《淮南子·脩务》 又如谟士(有才略的人。同谋士);谟臣(即谋臣);谟训"
"cnwpyqi5304","junior","N","A","扉","扉","fēi","zhàng","","","扉〈名〉 (形声。从户，非声。从户'表示与门户有关。本义门扇) 同本义  扉，户扇也。--《说文》 阖谓之扉。--《尔雅》 阖东扉。--《仪礼·士丧礼》 子尾抽桷击扉。--《左传·襄公二十八年》 且蜀"
"cnwpyqi5305","junior","N","A","裢","裢","lián","bǔ","","","见褡裢' 裢 裢 1.见'褡裢'"
"cnwpyqi5306","junior","N","A","裎","裎","chéng、chěng","hào","","","裎  裸体，没有穿衣服或脱去衣服的情状  裎，但也。从衣，呈声。--《说文》 裎，袒也。--《广雅》 裎，裸也。--《后汉书·马融传》注 虽袒裼裸裎于我侧。--《孟子》 秦人捐甲徒裎以趋敌，左挈人头，"
"cnwpyqi5307","junior","N","A","裥","裥","jiǎn","kōng、kǒng","","","裥  衣裙上的褶子  衣斜縫  裥衣裙上的折褶衣～。裙～"
"cnwpyqi5308","junior","N","B","祾","祾","wēng","líng","","","祾 1.祭名。 2.神灵的威福"
"cnwpyqi5309","junior","N","B","祺","祺","jìn","qí","","","祺〈形〉 (形声。从示，其声。本义幸福;吉祥) 同本义  祺，吉也。--《说文》 寿考维祺。--《诗·大雅·行苇》 唯春之祺。--《汉书·礼乐志》。注福也。' 又如祺祥(幸福吉祥);祺福(幸福)。书信"
"cnwpyqi5310","junior","N","B","谠","谠","jiǎn","dǎng","","","谠  (形声。从言，党声。本义正直) 同本义  吾久不见班生，今日复闻谠言。--《汉书·叙传》 又如谠言(正直美善的言论);谠直(正直。亦指正直的人);谠论(正直美善的议论) 谠〈形〉正直＞《汉书·叙"
"cnwpyqi5311","junior","N","A","幂","幂","mì","pài","","","幂  (形声。从巾，冥声。本义盖东西用的巾) 同本义  大巾谓之幂。--《小尔雅·广诂》 幂人，掌共巾幂。--《周礼·天官·幂人》。注共巾，可以覆物。' 幂用锡若絺。--《仪礼·大射礼》。注幂，覆尊巾"
"cnwpyqi5312","junior","N","A","谡","谡","sù","yǎn","","","谡  站起来  谡谡  谡谡长松  谡谡风来 谡 ⒈起来。 ⒉肃敬的样子"
"cnwpyqi5313","junior","N","A","谥","谥","shì","wéi","","","谥  (形声。从言，益声。用言论给予褒贬，故从言。本作諡'。本义古代皇帝、贵族、大臣、杰出官员或其它有地位的人死后所加的带有褒贬意义的称号) 同本义   ( ，  )] 谥，行之迹也。--《北堂书钞》"
"cnwpyqi5314","junior","N","B","谧","谧","zèng","mì","","","谧  (形声。本义安静) 同本义(指环境的安静，没有动荡，没有骚扰)  谧，静语也，一曰无声也。--《说文》 其化清谧。--《素问·气交变大论》。注谧，静也。' 其政谧。--《五常正大论》。注谧，静也"
"cnwpyqi5315","junior","N","B","遐","遐","lá","xiá","","","遐  (形声。从辵，叚声。本义远) 同本义  遐，远也。--《说文新附》 若陟遐，必自迩。--《书·太甲》 是以遐方疏俗，殊邻绝党之域，自上仁所不化，茂德所不绥，莫不躥足抗首，请献厥珍。--汉·扬雄《"
"cnwpyqi5316","junior","N","A","孱","孱","chán、càn","gū","","","孱头  我今夜拿不住他算孱头 孱  (会意。从尸，犹从屋省，本义狭窄) 同本义  孱，迮也，--《说文》 孱，窄也。--《集韵》 浅陋，低劣  术学肤孱。--宋祁《授龙图阁谢恩表》 形容谨小慎微的样子"
"cnwpyqi5317","junior","N","A","弼","弼","bì","òu、ōu","","","弼  同本义  弼，辅也。--《说文》。按，当训弓辅也。 辅佐君王的大臣  柱石之臣，宜民辅弼。(左称辅，右称弼。)--《后汉书·伏湛传》 梦帝赉予良弼。--《书·说命上》 一日去良弼，如亡左右手。-"
"cnwpyqi5318","junior","N","B","巽","巽","zhāng","xùn","","","巽  (会意。小篆。从丌) 同本义  巽，具也。--《说文》 消散  巽，散也，物皆生布散也。--《释名·释天》 巽  八卦之一。代表风  巽为木，为风。--《易·说卦》 又如巽地(吉利的地方);巽二"
"cnwpyqi5319","junior","N","A","骘","骘","zhì","me、mó","","","骘  (形声。从马，陟声。本义公马) 同本义  骘，牡马也。--《说文》 牡曰骘。--《尔雅·释畜》 骘，雄也。--《广雅》 又如騲骘(雌马和公马)  安定  惟天阴骘下民，相协厥居。--《书·洪范》"
"cnwpyqi5320","junior","N","B","媪","媪","fú","ǎo","","","媪〈名〉 (形声。从女，昷)声。本义对老年妇女的敬称) 同本义 白发谁家翁媪。--辛弃疾《清平乐》 老臣窃以为媪之爱燕后，贤于长安君。--《战国策·赵策》 又如媪妪(年老的妇女) 对妇女的通称 昂年五"
"cnwpyqi5321","junior","N","B","媛","媛","shàn","yuàn、yuán","","","媛 婵媛' 姿态美好 牵连，相连 媛〈名〉 美女  媛，美女也，人所援也。从女，从爰，爰，于也。--《说文》 美女为媛。--《尔雅》 又如媛女(美女);媛德(女子的美德) 年轻夫人  媛美女。"
"cnwpyqi5322","junior","N","B","婷","婷","pián","tíng","","","婷〈形〉 (形声。从女，亭声。本义美好的样子) 颜色和悦  婷，和色也。--《玉篇》 优美、雅致  如婷婷袅袅(形容女子体态柔美轻盈);婷娉(体态美好;又指美女)"
"cnwpyqi5323","junior","N","A","巯","巯","qiú","shāo、xiāo","","","巯  有机化合物中含硫和氢的基，通式为-  巯（巰"
"cnwpyqi5324","junior","N","A","翚","翚","huī","jiē","","","翚 1.五彩山雉。 2.疾飞。 3.山雉的羽毛。亦泛指羽毛。 4.通'挥'。挥动"
"cnwpyqi5325","junior","N","B","皴","皴","gū","cūn","","","皴  皮肤坼裂  皴，皮细起也。--《字略》 如皴劈(粗皱龟裂);孩子的手皴了 打皱;皱缩  客皴眉而俯，不复抽言。--宋·盛均《真龙对》 皴   中国画的一种技法，用淡干墨涂染以表现山石纹理，峰峦折"
"cnwpyqi5326","junior","N","A","婺","婺","wù","gāo","","","婺  星名。即婺女，二十八宿之一，玄武七宿的第三宿  婺，婺女，星名。--《广韵·遇韵》 水名，乐安江上游，别称婺江'  古州名 君居东婺我西湖。--《和姜梅山》 婺  不顺从  婺，不繇也。--《说"
"cnwpyqi5327","junior","N","B","骛","骛","lù","wù","","","骛  (形声。从马，敄声。本义纵横奔驰) 同本义。泛指疾驰  代御执辔持策，则马咸骛矣。--《韩非子·外储说右下》 又如骛驰(车马奔驰);骛行(驰行);骛神(驰神);骛置(急驰传递);骛骛(奔腾的样子"
"cnwpyqi5328","junior","N","A","缂","缂","kè","yuè","","","缂  织纬  缂丝  刻丝'，最早产生在我国宋代 缂缂丝，又作'刻丝'。是我国特有的一种丝织的手工艺品。在织纬线时，留出需织各种花纹的地方，然后用有色丝线补织上去，致使花纹像雕刻出来的一样"
"cnwpyqi5329","junior","N","B","缃","缃","mèi","xiāng","","","缃  浅黄色  缃绮为下裙。--《乐府诗集·陌上桑》 如缃苞(浅黄色的苞);缃裙(浅黄色的裙子);缃素(浅黄色书卷的代称);缃绮(淡黄色的丝织品) 缃  浅黄色的帛  树名  缃 淡黄色"
"cnwpyqi5330","junior","N","B","缄","缄","sháo","jiān","","","缄  (形声。糸糸，表示与线丝有关，咸声。本义(捆东西的绳索)) 同本義  缄，束篸也。--《説文》 缄，索也。--《广雅》 则必摂缄滕。--《庄子·胠篸》。释文绳也。' 使客子解篸缄未已。--《汉书"
"cnwpyqi5331","junior","N","A","彘","彘","zhì","tè","","","彘  (象形。小篆字形。矢声，其余象猪头、脚。本义彘本指大猪，后泛指一般的猪) 同本义  彘，豕也◇蹏废谓之彘。--《说文》 彘，猪也。--《小尔雅》 食黍与彘。--《礼记·月令》。注水畜也。' 彘者"
"cnwpyqi5332","junior","N","B","缇","缇","fǎng","tí","","","缇〈形〉 (形声。从糸，是声。本义红黄色，丹黄色) 同本义  缇，帛丹黄色。--《说文》 缇，赤也。--《广雅》 缇十重。--《后汉书·应劭传》。注赤色缯也。' 赤缇用羊。--《周礼·草人》。注縳色也"
"cnwpyqi5333","junior","N","B","缈","缈","huó","miǎo","","","缈 (形声) 缥缈'隐隐约约，若有若无。亦作飘渺'"
"cnwpyqi5334","junior","N","B","缌","缌","gǒu","sī","","","缌  制作丧服的细麻布  古代丧服名。五种丧服之最轻者，以细麻布为孝服，服丧三个月  诸侯之丧服) 较为疏远的亲属关系  之轻者。借指关系疏远的族人);缌服(缌麻服。多指关 缌细的麻布"
"cnwpyqi5335","junior","N","A","缑","缑","gōu","bì、pì","","","缑  刀剑等柄上所缠的绳  山名  姓  缑缠在刀、剑等柄上的绳索，以免滑手"
"cnwpyqi5336","junior","N","A","缒","缒","zhuì","duó","","","缒  (形声。从糸，追声。本义糸在绳子上放下去) 同本义  缒，以绳有所悬也。--《说文》 夜缒纳师。--《左传·襄公十九年》 子占使师夜缒而登。--《左传·昭公十九年》  敌兵攻城，纲身督战，募壮士"
"cnwpyqi5337","junior","N","A","缗","缗","mín","bō","","","缗  (形声。又作緍'。从糸，昏声。本义钓鱼绳) 同本义  其钓维何?维丝伊缗。--《诗·召南·何彼秾矣》 又如振缗(挥动钓丝);缗纶(钓鱼用的丝线) 古代穿铜钱的绳子  贾人缗线。--《史记》 又如"
"cnwpyqi5338","junior","N","A","飨","飨","xiǎng","qiáo","","","飨  (会意兼形声。从食，从乡，乡亦声。本义乡人相聚宴饮) 同本义  飨，乡人饮酒也。--《说文》 飨，歆飨。--《广韵》 尚蚸。--《仪礼·少牢馈食礼》 将弗克飨为人而已。--《国语·晋语一》 君其"
"cnwpyqi5339","junior","N","B","耢","耢","gù","lào","","","耢  农具名。又名耱'或盖'  檘，摩田器。或从耒。--《集韵》 耢  用耢平整土地  耖之然后耢之。--清·倪倬《农雅·释器》 耢（耮） ⒈又叫'耱'、'盖'或'盖擦'。旧时的平整土地的农具，用荆条"
"cnwpyqi5340","junior","N","A","瑚","瑚","hú","xiàn","","","瑚〈名〉 (形声。从玉，胡声。从玉，表示质美似玉。本义珊瑚) 同本义  瑚，珊瑚也。--《说文》 古宗庙盛黍稷的礼器  瑚琏"
"cnwpyqi5341","junior","N","B","瑁","瑁","zhěn","mào","","","瑁  天子所执的玉，用以合诸侯的圭，覆于圭上，故谓称为瑁  见玳瑁'"
"cnwpyqi5342","junior","N","B","瑜","瑜","xié","yú","","","瑜〈名〉 (形声。从玉，俞声。本义美玉) 同本义  瑾瑜，美玉也。--《说文》 世子佩瑜玉。--《礼记·玉藻》 无所用之，碧瑜粪土也。--《淮南子·缪称》 又如瑜玉(美玉);瑜珉(瑜，美玉;珉，似玉之"
"cnwpyqi5343","junior","N","A","瑗","瑗","yuàn","lì","","","瑗〈名〉 大孔璧  瑗，大也璧也。人君上除陛以相引。从玉，爰声。--《说文》 问士以璧，召人以瑗。--《荀子·聘人》 瑗一种孔大边小的玉"
"cnwpyqi5344","junior","N","A","瑄","瑄","xuān","tú、shǔ","","","瑄〈古〉用于祭天的璧"
"cnwpyqi5345","junior","N","A","瑕","瑕","xiá","yīn","","","瑕  (形声。从玉，叚声。本义玉上的斑点) 同本义  瑕，玉小赤也。--《说文》 赤瑕驳榮。--司马相如《子虚赋》。注赤玉也。' 江珠瑕英。--左思《蜀都赋》 深瑕而泽。--《考工记·弓人》 璧有瑕，"
"cnwpyqi5346","junior","N","A","遨","遨","áo","zhǎo","","","遨〈动〉 (形声。从辵，敖声。辵，甲骨文象人足在路上行走，后演为走之旁。本义遨游;游遨) 同本义。同敖' 从庐遨兮栖迟。--《楚辞·疾世》 犹从牧儿遨。--《后汉书·刘盆子传》 博鸡者遨于市。--高启"
"cnwpyqi5347","junior","N","B","骜","骜","chéng","ào","","","骜  (形声。从马，敖声。本义好马，良马) 同本义  良马期乎千里，不期乎骥骜。--《吕氏春秋·察今》。注千里马也。王者乘之游敖，因曰骥骜也。' 又如骜放(任性傲物) 骜  放纵奔驰  服偃蹇以低昂兮"
"cnwpyqi5348","junior","N","A","韫","韫","yùn、wēn","xiē、suò","","","韫  蕴葳;包含  韫，裹也。--《广雅》犊 韫于荆石。--《汉书·叙传上》 石韫玉而山晖。--陆机《文赋》 又如韫藏(蓄积而未显露);韫椟(隐藏其才不为世用。或指隐藏其才以待时;也指深闺中的才女);"
"cnwpyqi5349","junior","N","A","髡","髡","kūn","chì","","","髡  (形声 。从髟，与毛发有关，兀声。本义古代一种剃去头发的刑罚) 同本义  髡，剃发也。--《说文》 髡者，使守积。--《周礼·掌戮》 辩通凿颠者髡。--刘向《列女传》 接舆髡兮。--《楚辞·屈原"
"cnwpyqi5350","junior","N","A","塬","塬","yuán","jiāo","","","塬〈名〉 中国西北部黄土高原地区因冲刷而形成的高地  塬四周陡，顶面平之高地。这也是我国西北黄土高原地区，因流水冲刷而形成的此种地貌"
"cnwpyqi5351","junior","N","B","鄢","鄢","zhūn","yān","","","鄢  古邑名  春秋楚别都，汉惠帝时改为宜城，在今湖北省宜城县 春秋莒邑。又名鄢陵、安陵，在今山东省沂水县境 周国名  姓"
"cnwpyqi5352","junior","N","A","趔","趔","liè","shù","","","趔趄"
"cnwpyqi5353","junior","N","A","趑","趑","zī","nú","","","趑趄   一人荷锄，万夫趑趄。--张载《剑阁铭》  彼则趑趄于卿士之门，我则婆娑于圣贤之域。--皇浦湜《谕业》  陈顼因循伪业，自擅金陵，屡遣丑徒，趑趄江北。--《隋书》"
"cnwpyqi5354","junior","N","A","摅","摅","shū","piáo","","","摅  抒发;表达  摅，张也。--《广雅》 摅之无穷。--《史记·司马相如列传》。李隐摅，张舒也。' 摅书明指以示之。--《淮南子·脩务》。注摅，抒也。' 心犹凭而未摅。--张衡《西京赋》 摅怀旧之蓄"
"cnwpyqi5355","junior","N","A","摁","摁","èn","wéi","","","摁  (形声。从手，恩声。本义揿，按) 同本义  摁钉儿  摁扣儿  摁 （用手）按"
"cnwpyqi5356","junior","N","B","蜇","蜇","lái","zhē、zhé","","","蜇  毒虫叮刺  苦咸酸辛，虽蜇吻裂鼻，缩舍涩齿，而咸有笃好之者。--唐·柳宗元《读韩愈所著毛颖传后题》 又如蜇杀(毒虫叮咬致死);蝎子蜇人;蜇螫(毒蛇咬) 刺痛;刺伤  乡豪取而尝之，蜇于口，惨于腹"
"cnwpyqi5357","junior","N","B","搋","搋","shēn","chuāi","","","搋〈动〉 用力揉物  藏物于怀  只见陶铁僧栾了四五十钱，鹰觑鹘望，看布帘里面，约莫没人见，把那见钱怀中便搋。--《警世通言》 搋子  搋用手揉、压，使搀入物和匀～面粉。～糯米饭"
"cnwpyqi5358","junior","N","B","搪","搪","tā","táng","","","搪〈动〉 (形声。从手，唐声。本义张) 同本义  搪，张也。--《方言十三》。郭注谓彀张也。' 抵挡  斗不数合，小龙委实难塘。--《西游记》。又如搪不住风雨;搪拒(抵御，抗拒);搪撑(牴触);搪报("
