seq,word,Unicode,pinyin
2216/3500,萧,U+8427,xiāo
2217/3500,萨,U+8428,sà
2218/3500,菇,U+83C7,gū
2219/3500,械,U+68B0,xiè
2220/3500,彬,U+5F6C,bīn
2221/3500,梦,U+68A6,mèng
2222/3500,婪,U+5A6A,lán
2223/3500,梗,U+6897,gěng
2224/3500,梧,U+68A7,wú
2225/3500,梢,U+68A2,shāo
2226/3500,梅,U+6885,méi
2227/3500,检,U+68C0,jiǎn
2228/3500,梳,U+68B3,shū
2229/3500,梯,U+68AF,tī
2230/3500,桶,U+6876,tǒng
2231/3500,梭,U+68AD,suō
2232/3500,救,U+6551,jiù
2233/3500,曹,U+66F9,cáo
2234/3500,副,U+526F,fù
2235/3500,票,U+7968,piào
2236/3500,酝,U+915D,yùn
2237/3500,酗,U+9157,xù
2238/3500,厢,U+53A2,xiāng
2239/3500,戚,U+621A,qī
2240/3500,硅,U+7845,guī
2241/3500,硕,U+7855,shuò
2242/3500,奢,U+5962,shē
2243/3500,盔,U+76D4,kuī
2244/3500,爽,U+723D,shuǎng
2245/3500,聋,U+804B,lóng
2246/3500,袭,U+88AD,xí
2247/3500,盛,U+76DB,chéng，shèng
2248/3500,匾,U+533E,biǎn
2249/3500,雪,U+96EA,xuě
2250/3500,辅,U+8F85,fǔ
2251/3500,辆,U+8F86,liàng
2252/3500,颅,U+9885,lú
2253/3500,虚,U+865A,xū
2254/3500,彪,U+5F6A,biāo
2255/3500,雀,U+96C0,qiāo，qiǎo，què
2256/3500,堂,U+5802,táng
2257/3500,常,U+5E38,cháng
2258/3500,眶,U+7736,kuàng
2259/3500,匙,U+5319,chí，shi
2260/3500,晨,U+6668,chén
2261/3500,睁,U+7741,zhēng
2262/3500,眯,U+772F,mī，mí
2263/3500,眼,U+773C,yǎn
2264/3500,悬,U+60AC,xuán
2265/3500,野,U+91CE,yě
2266/3500,啪,U+556A,pā
2267/3500,啦,U+5566,lā，la
2268/3500,曼,U+66FC,màn
2269/3500,晦,U+6666,huì
2270/3500,晚,U+665A,wǎn
2271/3500,啄,U+5544,zhuó
2272/3500,啡,U+5561,fēi
2273/3500,距,U+8DDD,jù
2274/3500,趾,U+8DBE,zhǐ
2275/3500,啃,U+5543,kěn
2276/3500,跃,U+8DC3,yuè
2277/3500,略,U+7565,lüè
2278/3500,蚯,U+86AF,qiū
2279/3500,蛀,U+86C0,zhù
2280/3500,蛇,U+86C7,shé
2281/3500,唬,U+552C,hǔ
2282/3500,累,U+7D2F,léi，lěi，lèi
2283/3500,鄂,U+9102,è
2284/3500,唱,U+5531,chàng
2285/3500,患,U+60A3,huàn
2286/3500,啰,U+5570,luō，luó，luo
2287/3500,唾,U+553E,tuò
2288/3500,唯,U+552F,wéi
2289/3500,啤,U+5564,pí
2290/3500,啥,U+5565,shá
2291/3500,啸,U+5578,xiào
2292/3500,崖,U+5D16,yá
2293/3500,崎,U+5D0E,qí
2294/3500,崭,U+5D2D,zhǎn
2295/3500,逻,U+903B,luó
2296/3500,崔,U+5D14,cuī
2297/3500,帷,U+5E37,wéi
2298/3500,崩,U+5D29,bēng
2299/3500,崇,U+5D07,chóng
2300/3500,崛,U+5D1B,jué
2301/3500,婴,U+5A74,yīng
2302/3500,圈,U+5708,juān，juàn，quān
2303/3500,铐,U+94D0,kào
2304/3500,铛,U+94DB,chēng，dāng
2305/3500,铝,U+94DD,lǚ
2306/3500,铜,U+94DC,tóng
2307/3500,铭,U+94ED,míng
2308/3500,铲,U+94F2,chǎn
2309/3500,银,U+94F6,yín
2310/3500,矫,U+77EB,jiáo，jiǎo
2311/3500,甜,U+751C,tián
2312/3500,秸,U+79F8,jiē
2313/3500,梨,U+68A8,lí
2314/3500,犁,U+7281,lí
2315/3500,秽,U+79FD,huì
2316/3500,移,U+79FB,yí
2317/3500,笨,U+7B28,bèn
2318/3500,笼,U+7B3C,lóng，lǒng
2319/3500,笛,U+7B1B,dí
2320/3500,笙,U+7B19,shēng
2321/3500,符,U+7B26,fú
2322/3500,第,U+7B2C,dì
2323/3500,敏,U+654F,mǐn
2324/3500,做,U+505A,zuò
2325/3500,袋,U+888B,dài
2326/3500,悠,U+60A0,yōu
2327/3500,偿,U+507F,cháng
2328/3500,偶,U+5076,ǒu
2329/3500,偎,U+504E,wēi
2330/3500,偷,U+5077,tōu
2331/3500,您,U+60A8,nín
2332/3500,售,U+552E,shòu
2333/3500,停,U+505C,tíng
2334/3500,偏,U+504F,piān
2335/3500,躯,U+8EAF,qū
2336/3500,兜,U+515C,dōu
2337/3500,假,U+5047,jiǎ，jià
2338/3500,衅,U+8845,xìn
2339/3500,徘,U+5F98,pái
2340/3500,徙,U+5F99,xǐ
2341/3500,得,U+5F97,dé，de，děi
2342/3500,衔,U+8854,xián
2343/3500,盘,U+76D8,pán
2344/3500,舶,U+8236,bó
2345/3500,船,U+8239,chuán
2346/3500,舵,U+8235,duò
2347/3500,斜,U+659C,xié
2348/3500,盒,U+76D2,hé
2349/3500,鸽,U+9E3D,gē
2350/3500,敛,U+655B,liǎn
2351/3500,悉,U+6089,xī
2352/3500,欲,U+6B32,yù
2353/3500,彩,U+5F69,cǎi
2354/3500,领,U+9886,lǐng
2355/3500,脚,U+811A,jiǎo
2356/3500,脖,U+8116,bó
2357/3500,脯,U+812F,fǔ，pú
2358/3500,豚,U+8C5A,tún
2359/3500,脸,U+8138,liǎn
2360/3500,脱,U+8131,tuō
2361/3500,象,U+8C61,xiàng
2362/3500,够,U+591F,gòu
2363/3500,逸,U+9038,yì
2364/3500,猜,U+731C,cāi
2365/3500,猪,U+732A,zhū
2366/3500,猎,U+730E,liè
2367/3500,猫,U+732B,māo
2368/3500,凰,U+51F0,huáng
2369/3500,猖,U+7316,chāng
2370/3500,猛,U+731B,měng
2371/3500,祭,U+796D,jì，zhài
2372/3500,馅,U+9985,xiàn
2373/3500,馆,U+9986,guǎn
2374/3500,凑,U+51D1,còu
2375/3500,减,U+51CF,jiǎn
2376/3500,毫,U+6BEB,háo
2377/3500,烹,U+70F9,pēng
2378/3500,庶,U+5EB6,shù
2379/3500,麻,U+9EBB,má
2380/3500,庵,U+5EB5,ān
2381/3500,痊,U+75CA,quán
2382/3500,痒,U+75D2,yǎng
2383/3500,痕,U+75D5,hén
2384/3500,廊,U+5ECA,láng
2385/3500,康,U+5EB7,kāng
2386/3500,庸,U+5EB8,yōng
2387/3500,鹿,U+9E7F,lù
2388/3500,盗,U+76D7,dào
2389/3500,章,U+7AE0,zhāng
2390/3500,竟,U+7ADF,jìng
2391/3500,商,U+5546,shāng
2392/3500,族,U+65CF,zú
2393/3500,旋,U+65CB,xuán，xuàn
2394/3500,望,U+671B,wàng
2395/3500,率,U+7387,lǜ，shuài
2396/3500,阎,U+960E,yán
2397/3500,阐,U+9610,chǎn
2398/3500,着,U+7740,zhāo，zháo，zhe，zhuó
2399/3500,羚,U+7F9A,líng
2400/3500,盖,U+76D6,gài，gě
2401/3500,眷,U+7737,juàn
2402/3500,粘,U+7C98,nián，zhān
2403/3500,粗,U+7C97,cū
2404/3500,粒,U+7C92,lì
2405/3500,断,U+65AD,duàn
2406/3500,剪,U+526A,jiǎn
2407/3500,兽,U+517D,shòu
2408/3500,焊,U+710A,hàn
2409/3500,焕,U+7115,huàn
2410/3500,清,U+6E05,qīng
2411/3500,添,U+6DFB,tiān
2412/3500,鸿,U+9E3F,hóng
2413/3500,淋,U+6DCB,lín，lìn
2414/3500,涯,U+6DAF,yá
2415/3500,淹,U+6DF9,yān
2416/3500,渠,U+6E20,qú
2417/3500,渐,U+6E10,jiàn
2418/3500,淑,U+6DD1,shū
2419/3500,淌,U+6DCC,tǎng
2420/3500,混,U+6DF7,hùn
2421/3500,淮,U+6DEE,huái
2422/3500,淆,U+6DC6,xiáo
2423/3500,渊,U+6E0A,yuān
2424/3500,淫,U+6DEB,yín
2425/3500,渔,U+6E14,yú
2426/3500,淘,U+6DD8,táo
2427/3500,淳,U+6DF3,chún
2428/3500,液,U+6DB2,yè
2429/3500,淤,U+6DE4,yū
2430/3500,淡,U+6DE1,dàn
2431/3500,淀,U+6DC0,diàn
2432/3500,深,U+6DF1,shēn
2433/3500,涮,U+6DAE,shuàn
2434/3500,涵,U+6DB5,hán
2435/3500,婆,U+5A46,pó
2436/3500,梁,U+6881,liáng
2437/3500,渗,U+6E17,shèn
2438/3500,情,U+60C5,qíng
2439/3500,惜,U+60DC,xī
2440/3500,惭,U+60ED,cán
2441/3500,悼,U+60BC,dào
2442/3500,惧,U+60E7,jù
2443/3500,惕,U+60D5,tì
2444/3500,惟,U+60DF,wéi
2445/3500,惊,U+60CA,jīng
2446/3500,惦,U+60E6,diàn
2447/3500,悴,U+60B4,cuì
2448/3500,惋,U+60CB,wǎn
2449/3500,惨,U+60E8,cǎn
2450/3500,惯,U+60EF,guàn
2451/3500,寇,U+5BC7,kòu
2452/3500,寅,U+5BC5,yín
2453/3500,寄,U+5BC4,jì
2454/3500,寂,U+5BC2,jì
2455/3500,宿,U+5BBF,sù，xiǔ，xiù
2456/3500,窒,U+7A92,zhì
2457/3500,窑,U+7A91,yáo
2458/3500,密,U+5BC6,mì
2459/3500,谋,U+8C0B,móu
2460/3500,谍,U+8C0D,dié
2461/3500,谎,U+8C0E,huǎng
2462/3500,谐,U+8C10,xié
2463/3500,袱,U+88B1,fú
2464/3500,祷,U+7977,dǎo
2465/3500,祸,U+7978,huò
2466/3500,谓,U+8C13,wèi
2467/3500,谚,U+8C1A,yàn
2468/3500,谜,U+8C1C,mí
2469/3500,逮,U+902E,dǎi，dài
2470/3500,敢,U+6562,gǎn
2471/3500,尉,U+5C09,wèi，yù
2472/3500,屠,U+5C60,tú
2473/3500,弹,U+5F39,dàn，tán
2474/3500,隋,U+968B,suí
2475/3500,堕,U+5815,duò
2476/3500,随,U+968F,suí
2477/3500,蛋,U+86CB,dàn
2478/3500,隅,U+9685,yú
2479/3500,隆,U+9686,lóng
2480/3500,隐,U+9690,yǐn
2481/3500,婚,U+5A5A,hūn
2482/3500,婶,U+5A76,shěn
2483/3500,婉,U+5A49,wǎn
2484/3500,颇,U+9887,pō
2485/3500,颈,U+9888,gěng，jǐng
2486/3500,绩,U+7EE9,jì
2487/3500,绪,U+7EEA,xù
2488/3500,续,U+7EED,xù
2489/3500,骑,U+9A91,qí
2490/3500,绰,U+7EF0,chāo，chuò
2491/3500,绳,U+7EF3,shéng
2492/3500,维,U+7EF4,wéi
2493/3500,绵,U+7EF5,mián
2494/3500,绷,U+7EF7,bēng，běng，bèng
2495/3500,绸,U+7EF8,chóu
2496/3500,综,U+7EFC,zèng，zōng
2497/3500,绽,U+7EFD,zhàn
2498/3500,绿,U+7EFF,lù，lǜ
2499/3500,缀,U+7F00,zhuì
2500/3500,巢,U+5DE2,cháo
2501/3500,琴,U+7434,qín
2502/3500,琳,U+7433,lín
2503/3500,琢,U+7422,zhuó，zuó
2504/3500,琼,U+743C,qióng
2505/3500,斑,U+6591,bān
2506/3500,替,U+66FF,tì
2507/3500,揍,U+63CD,zòu
2508/3500,款,U+6B3E,kuǎn
2509/3500,堪,U+582A,kān
2510/3500,塔,U+5854,tǎ
2511/3500,搭,U+642D,dā
2512/3500,堰,U+5830,yàn
2513/3500,揩,U+63E9,kāi
2514/3500,越,U+8D8A,yuè
2515/3500,趁,U+8D81,chèn
2516/3500,趋,U+8D8B,qū
2517/3500,超,U+8D85,chāo
2518/3500,揽,U+63FD,lǎn
2519/3500,堤,U+5824,dī
2520/3500,提,U+63D0,dī，tí
2521/3500,博,U+535A,bó
2522/3500,揭,U+63ED,jiē
2523/3500,喜,U+559C,xǐ
2524/3500,彭,U+5F6D,péng
2525/3500,揣,U+63E3,chuāi，chuǎi，chuài
2526/3500,插,U+63D2,chā
2527/3500,揪,U+63EA,jiū
2528/3500,搜,U+641C,sōu
2529/3500,煮,U+716E,zhǔ
2530/3500,援,U+63F4,yuán
2531/3500,搀,U+6400,chān
2532/3500,裁,U+88C1,cái
2533/3500,搁,U+6401,gē，gé
2534/3500,搓,U+6413,cuō
2535/3500,搂,U+6402,lōu，lǒu
2536/3500,搅,U+6405,jiǎo
2537/3500,壹,U+58F9,yī
2538/3500,握,U+63E1,wò
2539/3500,搔,U+6414,sāo
2540/3500,揉,U+63C9,róu
2541/3500,斯,U+65AF,sī
2542/3500,期,U+671F,jī，qī
2543/3500,欺,U+6B3A,qī
2544/3500,联,U+8054,lián
2545/3500,葫,U+846B,hú
2546/3500,散,U+6563,sǎn，sàn
2547/3500,惹,U+60F9,rě
2548/3500,葬,U+846C,zàng
2549/3500,募,U+52DF,mù
2550/3500,葛,U+845B,gé，gě
2551/3500,董,U+8463,dǒng
2552/3500,葡,U+8461,pú
2553/3500,敬,U+656C,jìng
2554/3500,葱,U+8471,cōng
2555/3500,蒋,U+848B,jiǎng
2556/3500,蒂,U+8482,dì
2557/3500,落,U+843D,là，lào，luò
2558/3500,韩,U+97E9,hán
2559/3500,朝,U+671D,cháo，zhāo
2560/3500,辜,U+8F9C,gū
2561/3500,葵,U+8475,kuí
2562/3500,棒,U+68D2,bàng
2563/3500,棱,U+68F1,lēng，léng，líng
2564/3500,棋,U+68CB,qí
2565/3500,椰,U+6930,yē
2566/3500,植,U+690D,zhí
2567/3500,森,U+68EE,sēn
2568/3500,焚,U+711A,fén
2569/3500,椅,U+6905,yī，yǐ
2570/3500,椒,U+6912,jiāo
2571/3500,棵,U+68F5,kē
2572/3500,棍,U+68CD,gùn
2573/3500,椎,U+690E,zhuī
2574/3500,棉,U+68C9,mián
2575/3500,棚,U+68DA,péng
2576/3500,棕,U+68D5,zōng
2577/3500,棺,U+68FA,guān
2578/3500,榔,U+6994,láng
2579/3500,椭,U+692D,tuǒ
2580/3500,惠,U+60E0,huì
2581/3500,惑,U+60D1,huò
2582/3500,逼,U+903C,bī
2583/3500,粟,U+7C9F,sù
2584/3500,棘,U+68D8,jí
2585/3500,酣,U+9163,hān
2586/3500,酥,U+9165,sū
2587/3500,厨,U+53A8,chú
2588/3500,厦,U+53A6,shà，xià
2589/3500,硬,U+786C,yìng
2590/3500,硝,U+785D,xiāo
2591/3500,确,U+786E,què
2592/3500,硫,U+786B,liú
2593/3500,雁,U+96C1,yàn
2594/3500,殖,U+6B96,shi，zhí
2595/3500,裂,U+88C2,liè
2596/3500,雄,U+96C4,xióng
2597/3500,颊,U+988A,jiá
2598/3500,雳,U+96F3,lì
2599/3500,暂,U+6682,zàn
2600/3500,雅,U+96C5,yǎ
2601/3500,翘,U+7FD8,qiáo，qiào
2602/3500,辈,U+8F88,bèi
2603/3500,悲,U+60B2,bēi
2604/3500,紫,U+7D2B,zǐ
2605/3500,凿,U+51FF,záo
2606/3500,辉,U+8F89,huī
2607/3500,敞,U+655E,chǎng
2608/3500,棠,U+68E0,táng
2609/3500,赏,U+8D4F,shǎng
2610/3500,掌,U+638C,zhǎng
2611/3500,晴,U+6674,qíng
2612/3500,睐,U+7750,lài
2613/3500,暑,U+6691,shǔ
2614/3500,最,U+6700,zuì
2615/3500,晰,U+6670,xī
2616/3500,量,U+91CF,liáng，liàng
2617/3500,鼎,U+9F0E,dǐng
2618/3500,喷,U+55B7,pēn，pèn
2619/3500,喳,U+55B3,chā，zhā
2620/3500,晶,U+6676,jīng
2621/3500,喇,U+5587,lǎ
2622/3500,遇,U+9047,yù
2623/3500,喊,U+558A,hǎn
2624/3500,遏,U+904F,è
2625/3500,晾,U+667E,liàng
2626/3500,景,U+666F,jǐng
2627/3500,畴,U+7574,chóu
2628/3500,践,U+8DF5,jiàn
2629/3500,跋,U+8DCB,bá
2630/3500,跌,U+8DCC,diē
2631/3500,跑,U+8DD1,páo，pǎo
2632/3500,跛,U+8DDB,bǒ
2633/3500,遗,U+9057,yí
2634/3500,蛙,U+86D9,wā
2635/3500,蛛,U+86DB,zhū
2636/3500,蜓,U+8713,tíng
2637/3500,蜒,U+8712,yán
2638/3500,蛤,U+86E4,gé，há
2639/3500,喝,U+559D,hē，hè
2640/3500,鹃,U+9E43,juān
2641/3500,喂,U+5582,wèi
2642/3500,喘,U+5598,chuǎn
2643/3500,喉,U+5589,hóu
2644/3500,喻,U+55BB,yù
2645/3500,啼,U+557C,tí
2646/3500,喧,U+55A7,xuān
2647/3500,嵌,U+5D4C,qiàn
2648/3500,幅,U+5E45,fú
2649/3500,帽,U+5E3D,mào
2650/3500,赋,U+8D4B,fù
2651/3500,赌,U+8D4C,dǔ
2652/3500,赎,U+8D4E,shú
2653/3500,赐,U+8D50,cì
2654/3500,赔,U+8D54,péi
2655/3500,黑,U+9ED1,hēi
2656/3500,铸,U+94F8,zhù
2657/3500,铺,U+94FA,pū，pù
2658/3500,链,U+94FE,liàn
2659/3500,销,U+9500,xiāo
2660/3500,锁,U+9501,suǒ
2661/3500,锄,U+9504,chú
2662/3500,锅,U+9505,guō
2663/3500,锈,U+9508,xiù
2664/3500,锋,U+950B,fēng
2665/3500,锌,U+950C,xīn
2666/3500,锐,U+9510,ruì
2667/3500,甥,U+7525,shēng
2668/3500,掰,U+63B0,bāi
2669/3500,短,U+77ED,duǎn
2670/3500,智,U+667A,zhì
2671/3500,氮,U+6C2E,dàn
2672/3500,毯,U+6BEF,tǎn
2673/3500,氯,U+6C2F,lǜ
2674/3500,鹅,U+9E45,é
2675/3500,剩,U+5269,shèng
2676/3500,稍,U+7A0D,shāo，shào
2677/3500,程,U+7A0B,chéng
2678/3500,稀,U+7A00,xī
2679/3500,税,U+7A0E,shuì
2680/3500,筐,U+7B50,kuāng
2681/3500,等,U+7B49,děng
2682/3500,筑,U+7B51,zhù
2683/3500,策,U+7B56,cè
2684/3500,筛,U+7B5B,shāi
2685/3500,筒,U+7B52,tǒng
2686/3500,筏,U+7B4F,fá
2687/3500,答,U+7B54,dā，dá
2688/3500,筋,U+7B4B,jīn
2689/3500,筝,U+7B5D,zhēng
2690/3500,傲,U+50B2,ào
2691/3500,傅,U+5085,fù
2692/3500,牌,U+724C,pái
2693/3500,堡,U+5821,bǎo，bǔ，pù
2694/3500,集,U+96C6,jí
2695/3500,焦,U+7126,jiāo
2696/3500,傍,U+508D,bàng
2697/3500,储,U+50A8,chǔ
2698/3500,皓,U+7693,hào
2699/3500,皖,U+7696,wǎn
2700/3500,粤,U+7CA4,yuè
2701/3500,奥,U+5965,ào
2702/3500,街,U+8857,jiē
2703/3500,惩,U+60E9,chéng
2704/3500,御,U+5FA1,yù
2705/3500,循,U+5FAA,xún
2706/3500,艇,U+8247,tǐng
2707/3500,舒,U+8212,shū
2708/3500,逾,U+903E,yú
2709/3500,番,U+756A,fān，pān
2710/3500,释,U+91CA,shì
2711/3500,禽,U+79BD,qín
2712/3500,腊,U+814A,là
2713/3500,脾,U+813E,pí
2714/3500,腋,U+814B,yè
2715/3500,腔,U+8154,qiāng
2716/3500,腕,U+8155,wàn
2717/3500,鲁,U+9C81,lǔ
2718/3500,猩,U+7329,xīng
2719/3500,猬,U+732C,wèi
2720/3500,猾,U+733E,huá
2721/3500,猴,U+7334,hóu
2722/3500,惫,U+60EB,bèi
2723/3500,然,U+7136,rán
2724/3500,馈,U+9988,kuì
2725/3500,馋,U+998B,chán
2726/3500,装,U+88C5,zhuāng
2727/3500,蛮,U+86EE,mán
2728/3500,就,U+5C31,jiù
2729/3500,敦,U+6566,dūn
2730/3500,斌,U+658C,bīn
2731/3500,痘,U+75D8,dòu
2732/3500,痢,U+75E2,lì
2733/3500,痪,U+75EA,huàn
2734/3500,痛,U+75DB,tòng
2735/3500,童,U+7AE5,tóng
2736/3500,竣,U+7AE3,jùn
2737/3500,阔,U+9614,kuò
2738/3500,善,U+5584,shàn
2739/3500,翔,U+7FD4,xiáng
2740/3500,羡,U+7FA1,xiàn
2741/3500,普,U+666E,pǔ
2742/3500,粪,U+7CAA,fèn
2743/3500,尊,U+5C0A,zūn
2744/3500,奠,U+5960,diàn
2745/3500,道,U+9053,dào
2746/3500,遂,U+9042,suí，suì
2747/3500,曾,U+66FE,céng，zēng
2748/3500,焰,U+7130,yàn
2749/3500,港,U+6E2F,gǎng
2750/3500,滞,U+6EDE,zhì
2751/3500,湖,U+6E56,hú
2752/3500,湘,U+6E58,xiāng
2753/3500,渣,U+6E23,zhā
2754/3500,渤,U+6E24,bó
2755/3500,渺,U+6E3A,miǎo
2756/3500,湿,U+6E7F,shī
2757/3500,温,U+6E29,wēn
2758/3500,渴,U+6E34,kě
2759/3500,溃,U+6E83,huì，kuì
2760/3500,溅,U+6E85,jiàn
2761/3500,滑,U+6ED1,huá
2762/3500,湃,U+6E43,pài
2763/3500,渝,U+6E1D,yú
2764/3500,湾,U+6E7E,wān
2765/3500,渡,U+6E21,dù
2766/3500,游,U+6E38,yóu
2767/3500,滋,U+6ECB,zī
2768/3500,渲,U+6E32,xuàn
2769/3500,溉,U+6E89,gài
2770/3500,愤,U+6124,fèn
2771/3500,慌,U+614C,huāng
2772/3500,惰,U+60F0,duò
2773/3500,愕,U+6115,è
2774/3500,愣,U+6123,lèng
2775/3500,惶,U+60F6,huáng
2776/3500,愧,U+6127,kuì
2777/3500,愉,U+6109,yú
2778/3500,慨,U+6168,kǎi
2779/3500,割,U+5272,gē
2780/3500,寒,U+5BD2,hán
2781/3500,富,U+5BCC,fù
2782/3500,寓,U+5BD3,yù
2783/3500,窜,U+7A9C,cuàn
2784/3500,窝,U+7A9D,wō
2785/3500,窖,U+7A96,jiào
2786/3500,窗,U+7A97,chuāng
2787/3500,窘,U+7A98,jiǒng
2788/3500,遍,U+904D,biàn
2789/3500,雇,U+96C7,gù
2790/3500,裕,U+88D5,yù
2791/3500,裤,U+88E4,kù
2792/3500,裙,U+88D9,qún
2793/3500,禅,U+7985,chán，shàn
2794/3500,禄,U+7984,lù
2795/3500,谢,U+8C22,xiè
2796/3500,谣,U+8C23,yáo
2797/3500,谤,U+8C24,bàng
2798/3500,谦,U+8C26,qiān
2799/3500,犀,U+7280,xī
2800/3500,属,U+5C5E,shǔ
2801/3500,屡,U+5C61,lǚ
2802/3500,强,U+5F3A,jiàng，qiáng，qiǎng
2803/3500,粥,U+7CA5,zhōu
2804/3500,疏,U+758F,shū
2805/3500,隔,U+9694,gé
2806/3500,隙,U+9699,xì
2807/3500,隘,U+9698,ài
2808/3500,媒,U+5A92,méi
2809/3500,絮,U+7D6E,xù
2810/3500,嫂,U+5AC2,sǎo
2811/3500,媚,U+5A9A,mèi
2812/3500,婿,U+5A7F,xù
2813/3500,登,U+767B,dēng
2814/3500,缅,U+7F05,miǎn
2815/3500,缆,U+7F06,lǎn
2816/3500,缉,U+7F09,jī，qī
2817/3500,缎,U+7F0E,duàn
2818/3500,缓,U+7F13,huǎn
2819/3500,缔,U+7F14,dì
2820/3500,缕,U+7F15,lǚ
2821/3500,骗,U+9A97,piàn
2822/3500,编,U+7F16,biān
2823/3500,骚,U+9A9A,sāo
2824/3500,缘,U+7F18,yuán
2825/3500,瑟,U+745F,sè
2826/3500,鹉,U+9E49,wǔ
2827/3500,瑞,U+745E,ruì
2828/3500,瑰,U+7470,guī
2829/3500,瑙,U+7459,nǎo
2830/3500,魂,U+9B42,hún
2831/3500,肆,U+8086,sì
2832/3500,摄,U+6444,shè
2833/3500,摸,U+6478,mō
2834/3500,填,U+586B,tián
2835/3500,搏,U+640F,bó
2836/3500,塌,U+584C,tā
2837/3500,鼓,U+9F13,gǔ
2838/3500,摆,U+6446,bǎi
2839/3500,携,U+643A,xié
2840/3500,搬,U+642C,bān
2841/3500,摇,U+6447,yáo
2842/3500,搞,U+641E,gǎo
2843/3500,塘,U+5858,táng
2844/3500,摊,U+644A,tān
2845/3500,聘,U+8058,pìn
2846/3500,斟,U+659F,zhēn
2847/3500,蒜,U+849C,suàn
2848/3500,勤,U+52E4,qín
2849/3500,靴,U+9774,xuē
2850/3500,靶,U+9776,bǎ
2851/3500,鹊,U+9E4A,què
2852/3500,蓝,U+84DD,lán
2853/3500,墓,U+5893,mù
2854/3500,幕,U+5E55,mù
2855/3500,蓬,U+84EC,péng
2856/3500,蓄,U+84C4,xù
2857/3500,蒲,U+84B2,pú
2858/3500,蓉,U+84C9,róng
2859/3500,蒙,U+8499,mēng，méng，měng
2860/3500,蒸,U+84B8,zhēng
2861/3500,献,U+732E,xiàn
2862/3500,椿,U+693F,chūn
2863/3500,禁,U+7981,jīn，jìn
2864/3500,楚,U+695A,chǔ
2865/3500,楷,U+6977,jiē，kǎi
2866/3500,榄,U+6984,lǎn
2867/3500,想,U+60F3,xiǎng
2868/3500,槐,U+69D0,huái
2869/3500,榆,U+6986,yú
2870/3500,楼,U+697C,lóu
2871/3500,概,U+6982,gài
2872/3500,赖,U+8D56,lài
2873/3500,酪,U+916A,lào
2874/3500,酬,U+916C,chóu
2875/3500,感,U+611F,gǎn
2876/3500,碍,U+788D,ài
2877/3500,碘,U+7898,diǎn
2878/3500,碑,U+7891,bēi
2879/3500,碎,U+788E,suì
2880/3500,碰,U+78B0,pèng
2881/3500,碗,U+7897,wǎn
2882/3500,碌,U+788C,liù，lù
2883/3500,尴,U+5C34,gān
2884/3500,雷,U+96F7,léi
2885/3500,零,U+96F6,líng
2886/3500,雾,U+96FE,wù
2887/3500,雹,U+96F9,báo
2888/3500,辐,U+8F90,fú
2889/3500,辑,U+8F91,jí
2890/3500,输,U+8F93,shū
2891/3500,督,U+7763,dū
2892/3500,频,U+9891,pín
2893/3500,龄,U+9F84,líng
2894/3500,鉴,U+9274,jiàn
2895/3500,睛,U+775B,jīng
2896/3500,睹,U+7779,dǔ
2897/3500,睦,U+7766,mù
2898/3500,瞄,U+7784,miáo
2899/3500,睫,U+776B,jié
2900/3500,睡,U+7761,shuì
2901/3500,睬,U+776C,cǎi
2902/3500,嗜,U+55DC,shì
2903/3500,鄙,U+9119,bǐ
2904/3500,嗦,U+55E6,suō
2905/3500,愚,U+611A,yú
2906/3500,暖,U+6696,nuǎn
2907/3500,盟,U+76DF,méng
2908/3500,歇,U+6B47,xiē
2909/3500,暗,U+6697,àn
2910/3500,暇,U+6687,xiá
2911/3500,照,U+7167,zhào
2912/3500,畸,U+7578,jī
2913/3500,跨,U+8DE8,kuà
2914/3500,跷,U+8DF7,qiāo
2915/3500,跳,U+8DF3,tiào
2916/3500,跺,U+8DFA,duò
2917/3500,跪,U+8DEA,guì
2918/3500,路,U+8DEF,lù
2919/3500,跤,U+8DE4,jiāo
2920/3500,跟,U+8DDF,gēn
2921/3500,遣,U+9063,qiǎn
2922/3500,蜈,U+8708,wú
2923/3500,蜗,U+8717,wō
2924/3500,蛾,U+86FE,é
2925/3500,蜂,U+8702,fēng
2926/3500,蜕,U+8715,tuì
2927/3500,嗅,U+55C5,xiù
2928/3500,嗡,U+55E1,wēng
2929/3500,嗓,U+55D3,sǎng
2930/3500,署,U+7F72,shǔ
2931/3500,置,U+7F6E,zhì
2932/3500,罪,U+7F6A,zuì
2933/3500,罩,U+7F69,zhào
2934/3500,蜀,U+8700,shǔ
2935/3500,幌,U+5E4C,huǎng
2936/3500,错,U+9519,cuò
2937/3500,锚,U+951A,máo
2938/3500,锡,U+9521,xī
2939/3500,锣,U+9523,luó
2940/3500,锤,U+9524,chuí
2941/3500,锥,U+9525,zhuī
2942/3500,锦,U+9526,jǐn
2943/3500,键,U+952E,jiàn
2944/3500,锯,U+952F,jù
2945/3500,锰,U+9530,měng
2946/3500,矮,U+77EE,ǎi
2947/3500,辞,U+8F9E,cí
2948/3500,稚,U+7A1A,zhì
2949/3500,稠,U+7A20,chóu
2950/3500,颓,U+9893,tuí
2951/3500,愁,U+6101,chóu
2952/3500,筹,U+7B79,chóu
2953/3500,签,U+7B7E,qiān
2954/3500,简,U+7B80,jiǎn
2955/3500,筷,U+7B77,kuài
2956/3500,毁,U+6BC1,huǐ
