seq,word,Unicode,pinyin
6149,獬,U+736C,xiè
6150,邂,U+9082,xiè
6151,鹧,U+9E67,zhè
6152,廨,U+5EE8,xiè
6153,赟,U+8D5F,yūn
6154,瘰,U+7630,luǒ
6155,廪,U+5EEA,lǐn
6156,瘿,U+763F,yǐng
6157,瘵,U+7635,zhài
6158,瘴,U+7634,zhàng
6159,癃,U+7643,lóng
6160,瘳,U+7633,chōu
6161,斓,U+6593,lán
6162,麇,U+9E87,jūn，qún
6163,麈,U+9E88,zhǔ
6164,嬴,U+5B34,yíng
6165,壅,U+58C5,yōng
6166,羲,U+7FB2,xī
6167,糗,U+7CD7,qiǔ
6168,瞥,U+77A5,piē
6169,甑,U+7511,zèng
6170,燎,U+71CE,liáo，liǎo
6171,燠,U+71E0,yù
6172,燔,U+71D4,fán
6173,燧,U+71E7,suì
6174,濑,U+6FD1,lài
6175,濉,U+6FC9,suī
6176,潞,U+6F5E,lù
6177,澧,U+6FA7,lǐ
6178,澹,U+6FB9,dàn，tán
6179,澥,U+6FA5,xiè
6180,澶,U+6FB6,chán
6181,濂,U+6FC2,lián
6182,褰,U+8930,qiān
6183,寰,U+5BF0,huán
6184,窸,U+7AB8,xī
6185,褶,U+8936,zhě
6186,禧,U+79A7,xǐ
6187,嬖,U+5B16,bì
6188,犟,U+729F,jiàng
6189,隰,U+96B0,xí
6190,嬗,U+5B17,shàn
6191,颡,U+98A1,sǎng
6192,缱,U+7F31,qiǎn
6193,缲,U+7F32,qiāo
6194,缳,U+7F33,huán
6195,璨,U+74A8,càn
6196,璩,U+74A9,qú
6197,璐,U+7490,lù
6198,璪,U+74AA,zǎo
6199,螫,U+87AB,shì
6200,擤,U+64E4,xǐng
6201,壕,U+58D5,háo
6202,觳,U+89F3,hú
6203,罄,U+7F44,qìng
6204,擢,U+64E2,zhuó
6205,薹,U+85B9,tái
6206,鞡,U+97A1,la
6207,鞬,U+97AC,jiān
6208,薷,U+85B7,rú
6209,薰,U+85B0,xūn
6210,藓,U+85D3,xiǎn
6211,藁,U+85C1,gǎo
6212,檄,U+6A84,xí
6213,檩,U+6AA9,lǐn
6214,懋,U+61CB,mào
6215,醢,U+91A2,hǎi
6216,翳,U+7FF3,yì
6217,礅,U+7905,dūn
6218,磴,U+78F4,dèng
6219,鹩,U+9E69,liáo
6220,龋,U+9F8B,qǔ
6221,龌,U+9F8C,wò
6222,豳,U+8C73,bīn
6223,壑,U+58D1,hè
6224,黻,U+9EFB,fú
6225,嚏,U+568F,tì
6226,嚅,U+5685,rú
6227,蹑,U+8E51,niè
6228,蹒,U+8E52,pán
6229,蹊,U+8E4A,qī，xī
6230,蟥,U+87E5,huáng
6231,螬,U+87AC,cáo
6232,螵,U+87B5,piāo
6233,疃,U+7583,tuǎn
6234,螳,U+87B3,táng
6235,蟑,U+87D1,zhāng
6236,嚓,U+5693,cā，chā
6237,羁,U+7F81,jī
6238,罽,U+7F7D,jì
6239,罾,U+7F7E,zēng
6240,嶷,U+5DB7,yí
6241,黜,U+9EDC,chù
6242,黝,U+9EDD,yǒu
6243,髁,U+9AC1,kē
6244,髀,U+9AC0,bì
6245,镡,U+9561,chán，tán
6246,镢,U+9562,jué
6247,镣,U+9563,liào
6248,镦,U+9566,dūn
6249,镧,U+9567,lán
6250,镩,U+9569,cuān
6251,镪,U+956A,qiāng
6252,镫,U+956B,dèng
6253,罅,U+7F45,xià
6254,黏,U+9ECF,nián
6255,簌,U+7C0C,sù
6256,篾,U+7BFE,miè
6257,篼,U+7BFC,dōu
6258,簖,U+7C16,duàn
6259,簋,U+7C0B,guǐ
6260,鼢,U+9F22,fén
6261,黛,U+9EDB,dài
6262,儡,U+5121,lěi
6263,鹪,U+9E6A,jiāo
6264,鼾,U+9F3E,hān
6265,皤,U+76A4,pó
6266,魍,U+9B4D,wǎng
6267,龠,U+9FA0,yuè
6268,繇,U+7E47,yóu
6269,貘,U+8C98,mò
6270,邈,U+9088,miǎo
6271,貔,U+8C94,pí
6272,臌,U+81CC,gǔ
6273,膻,U+81BB,dàn，shān
6274,臆,U+81C6,yì
6275,臃,U+81C3,yōng
6276,鲼,U+9CBC,fèn
6277,鲽,U+9CBD,dié
6278,鳀,U+9CC0,tí
6279,鳃,U+9CC3,sāi
6280,鳅,U+9CC5,qiū
6281,鳇,U+9CC7,huáng
6282,鳊,U+9CCA,biān
6283,螽,U+87BD,zhōng
6284,燮,U+71EE,xiè
6285,鹫,U+9E6B,jiù
6286,襄,U+8944,xiāng
6287,糜,U+7CDC,méi，mí
6288,縻,U+7E3B,mí
6289,膺,U+81BA,yīng
6290,癍,U+764D,bān
6291,麋,U+9E8B,mí
6292,懑,U+61D1,mèn
6293,濡,U+6FE1,rú
6294,濮,U+6FEE,pú
6295,濞,U+6FDE,bì
6296,濠,U+6FE0,háo
6297,濯,U+6FEF,zhuó
6298,蹇,U+8E47,jiǎn
6299,謇,U+8B07,jiǎn
6300,邃,U+9083,suì
6301,襁,U+8941,qiǎng
6302,檗,U+6A97,bò
6303,擘,U+64D8,bò
6304,孺,U+5B7A,rú
6305,隳,U+96B3,huī
6306,嬷,U+5B37,mó
6307,蟊,U+87CA,máo
6308,鹬,U+9E6C,yù
6309,鍪,U+936A,móu
6310,鏊,U+93CA,ào
6311,鳌,U+9CCC,áo
6312,鬈,U+9B08,quán
6313,鬃,U+9B03,zōng
6314,瞽,U+77BD,gǔ
6315,鞯,U+97AF,jiān
6316,鞨,U+97A8,hé
6317,鞫,U+97AB,jū
6318,鞧,U+97A7,qiū
6319,鞣,U+97A3,róu
6320,藜,U+85DC,lí
6321,藠,U+85E0,jiào
6322,藩,U+85E9,fān
6323,醪,U+91AA,láo
6324,蹙,U+8E59,cù
6325,礓,U+7913,jiāng
6326,燹,U+71F9,xiǎn
6327,餮,U+992E,tiè
6328,瞿,U+77BF,qú
6329,曛,U+66DB,xūn
6330,颢,U+98A2,hào
6331,曜,U+66DC,yào
6332,躇,U+8E87,chú
6333,蹚,U+8E5A,tāng
6334,鹭,U+9E6D,lù
6335,蟛,U+87DB,péng
6336,蟪,U+87EA,huì
6337,蟠,U+87E0,pán
6338,蟮,U+87EE,shàn
6339,鹮,U+9E6E,huán
6340,黠,U+9EE0,xiá
6341,黟,U+9EDF,yī
6342,髅,U+9AC5,lóu
6343,髂,U+9AC2,qià
6344,镬,U+956C,huò
6345,镭,U+956D,léi
6346,镯,U+956F,zhuó
6347,馥,U+99A5,fù
6348,簟,U+7C1F,diàn
6349,簪,U+7C2A,zān
6350,鼬,U+9F2C,yòu
6351,雠,U+96E0,chóu
6352,艟,U+825F,chōng
6353,鳎,U+9CCE,tǎ
6354,鳏,U+9CCF,guān
6355,鳐,U+9CD0,yáo
6356,癞,U+765E,lài
6357,癔,U+7654,yì
6358,癜,U+765C,diàn
6359,癖,U+7656,pǐ
6360,糨,U+7CE8,jiàng
6361,蹩,U+8E69,bié
6362,鎏,U+938F,liú
6363,懵,U+61F5,měng
6364,彝,U+5F5D,yí
6365,邋,U+908B,lā
6366,鬏,U+9B0F,jiū
6367,攉,U+6509,huō
6368,攒,U+6512,cuán，zǎn
6369,鞲,U+97B2,gōu
6370,鞴,U+97B4,bèi
6371,藿,U+85FF,huò
6372,蘧,U+8627,qú
6373,蘅,U+8605,héng
6374,麓,U+9E93,lù
6375,醮,U+91AE,jiào
6376,醯,U+91AF,xī
6377,酃,U+9143,líng
6378,霪,U+972A,yín
6379,霭,U+972D,ǎi
6380,霨,U+9728,wèi
6381,黼,U+9EFC,fǔ
6382,嚯,U+56AF,huò
6383,蹰,U+8E70,chú
6384,蹶,U+8E76,jué，juě
6385,蹽,U+8E7D,liāo
6386,蹼,U+8E7C,pǔ
6387,蹴,U+8E74,cù
6388,蹾,U+8E7E,dūn
6389,蹿,U+8E7F,cuān
6390,蠖,U+8816,huò
6391,蠓,U+8813,měng
6392,蟾,U+87FE,chán
6393,蠊,U+880A,lián
6394,黢,U+9EE2,qū
6395,髋,U+9ACB,kuān
6396,髌,U+9ACC,bìn
6397,镲,U+9572,chǎ
6398,籀,U+7C40,zhòu
6399,籁,U+7C41,lài
6400,齁,U+9F41,hōu
6401,魑,U+9B51,chī
6402,艨,U+8268,méng
6403,鳓,U+9CD3,lè
6404,鳔,U+9CD4,biào
6405,鳕,U+9CD5,xuě
6406,鳗,U+9CD7,mán
6407,鳙,U+9CD9,yōng
6408,麒,U+9E92,qí
6409,鏖,U+93D6,áo
6410,羸,U+7FB8,léi
6411,㸆,U+3E06,kào
6412,瀚,U+701A,hàn
6413,瀣,U+7023,xiè
6414,瀛,U+701B,yíng
6415,襦,U+8966,rú
6416,谶,U+8C36,chèn
6417,襞,U+895E,bì
6418,骥,U+9AA5,jì
6419,缵,U+7F35,zuǎn
6420,瓒,U+74D2,zàn
6421,攘,U+6518,rǎng
6422,蘩,U+8629,fán
6423,蘖,U+8616,niè
6424,醴,U+91B4,lǐ
6425,霰,U+9730,xiàn
6426,酆,U+9146,fēng
6427,矍,U+77CD,jué
6428,曦,U+66E6,xī
6429,躅,U+8E85,zhú
6430,鼍,U+9F0D,tuó
6431,巉,U+5DC9,chán
6432,黩,U+9EE9,dú
6433,黥,U+9EE5,qíng
6434,黪,U+9EEA,cǎn
6435,镳,U+9573,biāo
6436,镴,U+9574,là
6437,黧,U+9EE7,lí
6438,纂,U+7E82,zuǎn
6439,璺,U+74BA,wèn
6440,鼯,U+9F2F,wú
6441,臜,U+81DC,zā
6442,鳜,U+9CDC,guì
6443,鳝,U+9CDD,shàn
6444,鳟,U+9CDF,zūn
6445,獾,U+737E,huān
6446,孀,U+5B40,shuāng
6447,骧,U+9AA7,xiāng
6448,瓘,U+74D8,guàn
6449,鼙,U+9F19,pí
6450,醺,U+91BA,xūn
6451,礴,U+7934,bó
6452,颦,U+98A6,pín
6453,曩,U+66E9,nǎng
6454,鳢,U+9CE2,lǐ
6455,癫,U+766B,diān
6456,麝,U+9E9D,shè
6457,夔,U+5914,kuí
6458,爝,U+721D,jué
6459,灏,U+704F,hào
6460,禳,U+79B3,ráng
6461,鐾,U+943E,bèi
6462,羼,U+7FBC,chàn
6463,蠡,U+8821,lí，lǐ
6464,耱,U+8031,mò
6465,懿,U+61FF,yì
6466,蘸,U+8638,zhàn
6467,鹳,U+9E73,guàn
6468,霾,U+973E,mái
6469,氍,U+6C0D,qú
6470,饕,U+9955,tāo
6471,躐,U+8E90,liè
6472,髑,U+9AD1,dú
6473,镵,U+9575,chán
6474,穰,U+7A70,ráng
6475,饔,U+9954,yōng
6476,鬻,U+9B3B,yù
6477,鬟,U+9B1F,huán
6478,趱,U+8DB1,zǎn
6479,攫,U+652B,jué
6480,攥,U+6525,zuàn
6481,颧,U+98A7,quán
6482,躜,U+8E9C,zuān
6483,鼹,U+9F39,yǎn
6484,癯,U+766F,qú
6485,麟,U+9E9F,lín
6486,蠲,U+8832,juān
6487,蠹,U+8839,dù
6488,躞,U+8E9E,xiè
6489,衢,U+8862,qú
6490,鑫,U+946B,xīn
6491,灞,U+705E,bà
6492,襻,U+897B,pàn
6493,纛,U+7E9B,dào
6494,鬣,U+9B23,liè
6495,攮,U+652E,nǎng
6496,囔,U+56D4,nāng
6497,馕,U+9995,náng，nǎng
6498,戆,U+6206,gàng，zhuàng
6499,爨,U+7228,cuàn
6500,齉,U+9F49,nàng
